v1,v2
0,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
0,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
0,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
0,Yes just finished watching days of our lives. I love it.
0,"Yo, the game almost over? Want to go to walmart soon"
0,Tell me whos this pls:-)
0,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost."
0,Wa... U so efficient... Gee... Thanx...
0,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back."
0,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
0,No prob. I will send to your email.
0,Dear :-/ why you mood off. I cant drive so i brother to drive
0,Should I head straight there or what
0,Hey i've booked the pilates and yoga lesson already... Haha
0,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him."
0,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
0,I need to come home and give you some good lovin...
0,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
0,"Haha get used to driving to usf man, I know a lot of stoners"
0,I've reached already.
0,Xy trying smth now. U eat already? We havent...
0,No calls..messages..missed calls
0,I wanted to ask Ì_ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.
0,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
0,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
0,"Sorry, I'll call later In meeting."
0,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
0,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
0,S:-)kallis wont play in first two odi:-)
0,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see
0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
0,I asked sen to come chennai and search for job.
0,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone"
0,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
0,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
0,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
0,"Aight fuck it, I'll get it later"
0,Hey... are you going to quit soon? Xuhui and i working till end of the month 
0,Does she usually take fifteen fucking minutes to respond to a yes or no question
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
0,All e best 4 ur driving tmr :-)
0,I have lost 10 kilos as of today!
0,Ok... Take ur time n enjoy ur dinner...
0,You got called a tool?
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
0,I will be outside office take all from there
0,Gokila is talking with you aha:)
0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
0,Mm have some kanji dont eat anything heavy ok
0,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
0,U dun say so early hor... U c already then say...
0,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
0,I'm at home. Please call
0,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know."
0,Yo come over carlos will be here soon
0,"GOD ASKED, \What is forgiveness?\"" A little child gave lovely reply"
0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
0,Somebody set up a website where you can play hold em using eve online spacebucks
0,"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
0,Its sarcasm.. .nt scarcasim
0,U wake up already? Thanx 4 e tau sar piah it's quite nice.
0,So that means you still think of teju
0,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
0,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
0,"Evening * v good if somewhat event laden. Will fill you in, don't you worry Û_ Head * ok but throat * wrecked. See you at six then!"
0,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
0,Yup having my lunch buffet now.. U eat already?
0,Bring home some Wendy =D
0,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
0,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
0,I am in a marriage function
0,Alright. I'm out--have a good night!
0,Yo theres no class tmrw right?
0,You best watch what you say cause I get drunk as a motherfucker
0,R Ì_ comin back for dinner?
0,Can u get pic msgs to your phone?
0,Oi when you gonna ring
0,What's up. Do you want me to come online?
0,Why de. You looking good only:-)..
0,It's justbeen overa week since we broke up and already our brains are going to mush!
0,I'm at home n ready...
0,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
0,Wat happened to the cruise thing
0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
0,Noice. Text me when you're here
0,Great to hear you are settling well. So what's happenin wit ola?
0,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
0,U calling me right? Call my hand phone...
0,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love"
0,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
0,Oh did you charge camera
0,K:)i will give my kvb acc details:)
0,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
0,We stopped to get ice cream and will go back after
0,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
0,I could ask carlos if we could get more if anybody else can chip in
0,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
0,He's in lag. That's just the sad part but we keep in touch thanks to skype
0,Mum ask Ì_ to buy food home...
0,Hey company elama po mudyadhu.
0,Pls confirm the time to collect the cheque.
0,Is toshiba portege m100 gd?
0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
0,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
0,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
0,See? I thought it all through
0,No current and food here. I am alone also
0,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
0,Oh yeah I forgot. U can only take 2 out shopping at once.
0,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?"
0,When Ì_ login dat time... Dad fetching Ì_ home now?
0,Or remind me in a few hrs.
0,Shall i send that exe to your mail id.
0,Waaaat?? Lololo ok next time then!
0,Genius what's up. How your brother. Pls send his number to my skype.
0,Nope. Meanwhile she talk say make i greet you.
0,Er yep sure. Props?
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
0,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
0,Ok ill tell the company
0,Lol wtf random. Btw is that your lunch break
0,What * u wearing?
0,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"""
0,Its ok..come to my home it vl nice to meet and v can chat..
0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
0,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
0,R u over scratching it?
0,You busy or can I come by at some point and figure out what we're doing tomorrow
0,Okie...
0,Yup n her fren lor. I'm meeting my fren at 730.
0,Update your face book status frequently :)
0,Whom you waited for yesterday
0,Hey... Why dont we just go watch x men and have lunch... Haha 
0,Anytime...
0,I will send them to your email. Do you mind  &lt;#&gt;  times per night?
0,"Yo, you at jp and hungry like a mofo?"
0,Easy ah?sen got selected means its good..
0,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
0,If we win its really no 1 side for long time.
0,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit"""
0,Can do lor...
0,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
0,I donno its in your genes or something
0,Then ur physics get a-?
0,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
0,On ma way to school. Can you pls send me ashley's number
0,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing."
0,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
0,You dont know you jabo me abi.
0,I think it's all still in my car
0,i am seeking a lady in the street and a freak in the sheets. Is that you?
0,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
0,Yar lor... How u noe? U used dat route too?
0,Come by our room at some point so we can iron out the plan for this weekend
0,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
0,it's really getting me down just hanging around.
0,I enjoy watching and playing football and basketball. Anything outdoors. And you?
0,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
0,Thanx a lot 4 ur help!
0,I'll let you know when it kicks in
0,Did either of you have any idea's? Do you know of anyplaces doing something?
0,What happen dear. Why you silent. I am tensed
0,Are you going to write ccna exam this week??
0,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."""
0,The evo. I just had to download flash. Jealous?
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
0,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"""
0,IÛ÷ll have a look at the frying pan in case itÛ÷s cheap or a book perhaps. No thatÛ÷s silly a frying pan isnÛ÷t likely to be a book
0,Detroit. The home of snow. Enjoy it.
0,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?"
0,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
0,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
0,Do you know when the result.
0,Hey you told your name to gautham ah?
0,Wat's my dear doing? Sleeping ah?
0,Oh...i asked for fun. Haha...take care. Ì_
0,This pain couldn't have come at a worse time.
0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
0,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
0,Great escape. I fancy the bridge but needs her lager. See you tomo 
0,Be sure to check your yahoo email. We sent photos yesterday
0,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
0,Excellent! Are you ready to moan and scream in ecstasy?
0,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens"
0,K..k..any special today?
0,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
0,"Aight yo, dats straight dogg"
0,"Playin space poker, u?"
0,"K, text me when you're on the way"
0,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
0,Dip's cell dead. So i m coming with him. U better respond else we shall come back.
0,Have you heard from this week?
0,"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & IåÕLLSPEAK 2U SOONLOTS OF LOVEME XXXX.\"""""
0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
0,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.
0,"Haven't seen my facebook, huh? Lol!"
0,See the forwarding message for proof
0,Hi:)did you asked to waheeda fathima about leave?
0,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
0,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnåÕt make ur båÕday 2 hun!"
0,"Ha. You donÛ÷t know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
0,thanks for the temales it was wonderful. Thank. Have a great week.
0,(That said can you text him one more time?)
0,Den wat will e schedule b lk on sun?
0,"Whatever, juliana. Do whatever you want."
0,"Hm good morning, headache anyone? :-)"
0,"Oh... Icic... K lor, den meet other day..."
0,"not that I know of, most people up here are still out of town"
0,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj"
0,Later i guess. I needa do mcat study too.
0,Boooo you always work. Just quit.
0,U call me alter at 11 ok.
0,K..i deleted my contact that why?
0,"Yeah, we got one lined up for us"
0,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
0,IM LATE TELLMISS IM ON MY WAY
0,Hey come online! Use msn... We are all there
0,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth"
0,Only saturday and sunday holiday so its very difficult:)
0,Happy birthday... May all ur dreams come true...
0,"Just sent you an email ÛÒ to an address with incomm in it, is that right?"
0,"And that's fine, I got enough bud to last most of the night at least"
0,when you and derek done with class?
0,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\"""""
0,Change again... It's e one next to escalator...
0,Dude just saw a parked car with its sunroof popped up. Sux
0,Is there coming friday is leave for pongal?do you get any news from your work place.
0,His frens go then he in lor. Not alone wif my mum n sis lor.
0,Then any special there?
0,He is there. You call and meet him
0,R Ì_ going 4 today's meeting?
0,Who's there say hi to our drugdealer
0,Sos! Any amount i can get pls.
0,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
0,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
0,I am not at all happy with what you saying or doing
0,"Could you not read me, my Love ? I answered you"
0,It means u could not keep ur words.
0,But i'll b going 2 sch on mon. My sis need 2 take smth.
0,Wait.i will come out.. &lt;#&gt;  min:)
0,Uncle Abbey! Happy New Year. Abiola
0,Love it! I want to flood that pretty pussy with cum...
0,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..
0,Just hopeing that wasnÛ÷t too pissed up to remember and has gone off to his sisters or something!
0,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
0,Great! So what attracts you to the brothas?
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
0,Okie but i scared u say i fat... Then u dun wan me already...
0,No..he joined today itself.
0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
0,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!
0,No i am not having not any movies in my laptop
0,I dont. Can you send it to me. Plus how's mode.
0,Good night my dear.. Sleepwell&amp;Take care
0,It only does simple arithmetic not percentages.
0,You are a very very very very bad girl. Or lady.
0,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
0,Lemme know when you're here
0,Try neva mate!!
0,"Hey , is * rite u put åÈ10 evey mnth is that all?"
0,"Probably gonna be here for a while, see you later tonight &lt;)"
0,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
0,S now only i took tablets . Reaction morning only.
0,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
0,... Are you in the pub?
0,I want to go to perumbavoor
0,Have you been practising your curtsey?
0,In the end she might still vomit but its okay. Not everything will come out.
0,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.
0,Shall i ask one thing if you dont mistake me.
0,Takin a shower now but yeah I'll leave when I'm done
0,Hey... Very inconvenient for your sis a not huh?
0,Shuhui has bought ron's present it's a swatch watch...
0,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
0,Send me your resume:-)
0,Is avatar supposed to have subtoitles
0,Yes i will be there. Glad you made it.
0,Tomarrow final hearing on my laptop case so i cant.
0,"IÛ÷ll leave around four, ok?"
0,Will Ì_ b going to esplanade fr home?
0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
0,It has issues right now. Ill fix for her by tomorrow.
0,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
0,"Yeah why not, is the gang all ready"
0,Oh k.k..where did you take test?
0,"Some friends want me to drive em someplace, probably take a while"
0,Ok i'm coming home now.
0,I was just callin to say hi. Take care bruv!
0,And is there a way you can send shade's stuff to her. And she has been wonderful too.
0,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
0,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. 
0,Ho ho - big belly laugh! See ya tomo
0,"Nah I don't think he goes to usf, he lives around here though"
0,i dnt wnt to tlk wid u
0,Unlimited texts. Limited minutes.
0,my ex-wife was not able to have kids. Do you want kids one day?
0,But i'm surprised she still can guess right lor...
0,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng"""
0,"It's ok, at least armand's still around"
0,I dled 3d its very imp
0,"K, can I pick up another 8th when you're done?"
0,Then what about further plan?
0,HELLO PEACH! MY CAKE TASTS LUSH!
0,I'll pick you up at about 5.15pm to go to taunton if you still want to come.
0,Sry da..jst nw only i came to home..
0,We'll join the  &lt;#&gt;  bus
0,"Aight, we'll head out in a few"
0,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
0,Is there any training tomorrow?
0,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
0,"Call me, i am senthil from hsbc."
0,I dunno they close oredi not... ÌÏ v ma fan...
0,Sleeping nt feeling well
0,"Dear relieved of westonzoyland, all going to plan this end too!"
0,The new deus ex game comin early next yr
0,He is a womdarfull actor
0,So u workin overtime nigpun?
0,Hey anyway i have to :-)
0,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
0,Dunno da next show aft 6 is 850. Toa payoh got 650.
0,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
0,His bday real is in april .
0,What should i eat fo lunch senor
0,I am 6 ft. We will be a good combination!
0,Nope... Juz off from work...
0,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
0,"Now, whats your house # again ? And do you have any beer there ?"
0,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
0,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
0,All sounds good. Fingers . Makes it difficult to type
0,I'm not coming home 4 dinner.
0,Aah bless! How's your arm?
0,what are your new years plans?
0,Just got outta class gonna go gym.
0,Dude sux for snake. He got old and raiden got buff
0,i want to grasp your pretty booty :)
0,Pathaya enketa maraikara pa'
0,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? 
0,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
0,Happy new years melody!
0,Wot u up 2 u weirdo?
0,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
0,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
0,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks"
0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
0,Simply sitting and watching match in office..
0,I will treasure every moment we spend together...
0,So how many days since then?
0,Send to someone else :-)
0,I know you are. Can you pls open the back?
0,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same."
0,At the funeral home with Audrey and dad
0,"Nothing, i got msg frm tht unknown no.."
0,I've sent Ì_ my part..
0,"Erm Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
0,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.
0,I'm done...
