v1,v2
0,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
0,Oh k :)why you got job then whats up?
0,Tell dear what happen to you. Why you talking to me like an alian
0,You should change your fb to jaykwon thuglyfe falconerf
0,K I'll take care of it
0,Why you Dint come with us.
0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
0,what I meant to say is cant wait to see u again getting bored of this bridgwater banter
0,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
0,I'm at home. Please call
0,Yes i will be there. Glad you made it.
0,Send me your id and password
0,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
0,Pls go there today  &lt;#&gt; . I dont want any excuses
0,I.ll get there tomorrow and send it to you
0,"sorry, no, have got few things to do. may be in pub later."
0,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
0,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!"
0,Whom you waited for yesterday
0,"Sir, I am waiting for your mail."
0,I just really need shit before tomorrow and I know you won't be awake before like 6
0,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
0,"I'm in a meeting, call me later at"
0,K..k..i'm also fine:)when will you complete the course?
0,Er yep sure. Props?
0,Fine. Do you remember me.
0,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
0,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?
0,No da. . Vijay going to talk in jaya tv
0,"yeah, that's what I was thinking"
0,Den wat will e schedule b lk on sun?
0,S....s...india going to draw the series after many years in south african soil..
0,I place all ur points on e cultures module already.
0,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?
0,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
0,Yep then is fine 7.30 or 8.30 for ice age.
0,Infact happy new year. How are you where are you when are we seeing
0,Dear good morning now only i am up
0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
0,ÌÏ no home work to do meh... 
0,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first? 
0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
0,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
0,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."""
0,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... "
0,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
0,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night
0,Yes there were many sweets
0,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
0,Holy living christ what is taking you so long
0,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
0,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\"""""
0,"Yeah, we can probably swing by once my roommate finishes up with his girl"
0,Probably a couple hours tops
0,Reverse is cheating. That is not mathematics.
0,It means u could not keep ur words.
0,Yup but it's not giving me problems now so mayb i'll jus leave it...
0,"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\"""""
0,Yeah jay's sort of a fucking retard
0,Have you been practising your curtsey?
0,Anytime...
0,Yes... I trust u to buy new stuff ASAP so I can try it out
0,Sitting ard nothing to do lor. U leh busy w work?
0,My birthday is on feb  &lt;#&gt;  da. .
0,So that takes away some money worries
0,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""
0,Pls she needs to dat slowly or she will vomit more.
0,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
0,He didn't see his shadow. We get an early spring yay
0,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day"
0,Sounds like something that someone testing me would sayy
0,They did't play one day last year know even though they have very good team.. Like india.
0,* Thought I didn't see you.
0,Ok k..sry i knw 2 siva..tats y i askd..
0,I love to wine and dine my lady!
0,Ha ha - had popped down to the loo when you hello-ed me. Hello!
0,"Ta-Daaaaa! I am home babe, are you still up ?"
0,Convey my regards to him
0,Have you laid your airtel line to rest?
0,I thought slide is enough.
0,K..k...from tomorrow onwards started ah?
0,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
0,Er mw im filled tuth is aight
0,K..i deleted my contact that why?
0,"Cool, want me to go to kappa or should I meet you outside mu"
0,Sounds like you have many talents! would you like to go on a dinner date next week?
0,Sos! Any amount i can get pls.
0,Meet after lunch la...
0,Early bird! Any purchases yet?
0,Dunno lei he neva say...
0,Dear i have reache room
0,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
0,So wats ur opinion abt him and how abt is character?
0,ÌÏ give me some time to walk there.
0,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
0,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
0,Ok c Ì_ then.
0,Hello! Good week? Fancy a drink or something later?
0,I can make lasagna for you... vodka...
0,Dont kick coco when he's down
0,Just got up. have to be out of the room very soon. Û_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
0,When are you going to ride your bike?
0,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...
0,", how's things? Just a quick question."
0,i dnt wnt to tlk wid u
0,Hey happy birthday...
0,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
0,Ok leave no need to ask
0,K..k.:)congratulation ..
0,Mum ask Ì_ to buy food home...
0,I think it's all still in my car
0,Discussed with your mother ah?
0,"Haha yeah, 2 oz is kind of a shitload"
0,Do you always celebrate NY's with your family ?
0,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
0,Ok lor but not too early. Me still having project meeting now.
0,ALRITE
0,Then get some cash together and I'll text jason
0,\alright babe
0,Boo. How's things? I'm back at home and a little bored already :-(
0,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
0,Ugh fuck it I'm resubbing to eve
0,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...
0,Now? I'm going out 4 dinner soon..
0,Dear umma she called me now :-)
0,Sweet heart how are you?
0,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*"
0,Then wat r u doing now? Busy wif work?
0,Please da call me any mistake from my side sorry da. Pls da goto doctor.
0,Done it but internet connection v slow and canÛ÷t send it. Will try again later or first thing tomo.
0,What is your record for one night? :)
0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
0,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*"
0,I'm hungry buy smth home...
0,One small prestige problem now.
0,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
0,Lovely smell on this bus and it ain't tobacco... 
0,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
0,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
0,Û_ and donÛ÷t worry weÛ÷ll have finished by march Û_ ish!
0,"Goodmorning, today i am late for 2hrs. Because of back pain."
0,"Yeah, probably here for a while"
0,Hi kindly give us back our documents which we submitted for loan from STAPATI
0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY."
0,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
0,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.
0,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
0,I'm gonna rip out my uterus.
0,No need to ke qi... ÌÏ too bored izzit y suddenly thk of this...
0,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...
0,i thought we were doing a king of the hill thing there.
0,Yeah get the unlimited
0,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
0,Bognor it is! Should be splendid at this time of year.
0,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
0,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
0,His frens go then he in lor. Not alone wif my mum n sis lor.
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
0,I dont know oh. Hopefully this month.
0,Thanx...
0,"K, wat s tht incident?"
0,Ya very nice. . .be ready on thursday
0,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.
0,"You aren't coming home between class, right? I need to work out and shower!"
0,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?"
0,It's ok lar. U sleep early too... Nite...
0,Lol great now im getting hungry.
0,Are you coming to day for class.
0,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him."
0,Depends on where u going lor.
0,Cuz ibored. And don wanna study
0,Just haven't decided where yet eh ?
0,Thx. All will be well in a few months
0,I HAVE A DATE ON SUNDAY WITH WILL!!
0,Yup... How Ì_ noe leh...
0,Get ready to put on your excellent sub face :)
0,K..u also dont msg or reply to his msg..
0,How long does it take to get it.
0,K:)k.are you in college?
0,Lol no ouch but wish i'd stayed out a bit longer
0,"Received, understood n acted upon!"
0,It vl bcum more difficult..
0,Probably earlier than that if the station's where I think it is
0,Then ur sis how?
0,"Evening * v good if somewhat event laden. Will fill you in, don't you worry Û_ Head * ok but throat * wrecked. See you at six then!"
0,I'm reaching home in 5 min.
0,"Awesome, think we can get an 8th at usf some time tonight?"
0,Hi dear we saw dear. We both are happy. Where you my battery is low
0,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
0,Ok. Very good. Its all about making that money.
0,Fuck babe ... What happened to you ? How come you never came back?
0,My sister going to earn more than me da.
0,"Sure, whenever you show the fuck up &gt;:("
0,Still in customer place
0,Then u going ikea str aft dat?
0,He dint tell anything. He is angry on me that why you told to abi.
0,In that case I guess I'll see you at campus lodge
0,Wat u doing there?
0,I'm home...
0,"alright, I'll make sure the car is back tonight"
0,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
0,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night"""
0,"Yes, princess. Toledo."
0,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. 
0,You dont know you jabo me abi.
0,S:)no competition for him.
0,:-) :-)
0,"Sorry, I can't help you on this."
0,Up to Ì_... ÌÏ wan come then come lor... But i din c any stripes skirt...
0,I to am looking forward to all the sex cuddling.. Only two more sleeps 
0,Havent.
0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
0,"Babe, I need your advice"
0,"Vikky, come around  &lt;TIME&gt; .."
0,Do you know where my lab goggles went
0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
0,"I think your mentor is , but not 100 percent sure."
0,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*"""
0,Sindu got job in birla soft ..
0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
0,I will vote for wherever my heart guides me
0,"U so lousy, run already come back then half dead... Hee..."
0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
0,Oooh bed ridden ey? What are YOU thinking of?
0,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill
0,No. I.ll meet you in the library
0,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
0,Anything lor... U decide...
0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
0,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
0,Nokia phone is lovly..
0,I knew it... U slept v late yest? Wake up so late...
0,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
0," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
0,K.k:)apo k.good movie.
0,Home so we can always chat
0,"I don't think I can get away for a trek that long with family in town, sorry"
0,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
0,At home watching tv lor.
0,I have a sore throat. It's scratches when I talk
0,Am surfing online store. For offers do you want to buy any thing.
0,It's ok i wun b angry. Msg u aft i come home tonight.
0,";-( oh well, c u later"
0,Thank You meet you monday
0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
0,It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900)
0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
0,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
0,Great! I have to run now so ttyl!
0,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
0,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
0,Then we wait 4 u lor... No need 2 feel bad lar...
0,So how's the weather over there?
0,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
0,K...k:)why cant you come here and search job:)
0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
0,Thinkin about someone is all good. No drugs for that
0,"Sir, waiting for your letter."
0,Ok thanx...
0,"How long has it been since you screamed, princess?"
0,R Ì_ going 4 today's meeting?
0,What you did in  leave.
0,What happen to her tell the truth
0,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS
0,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
0,We live in the next  &lt;#&gt; mins
